reclon,reclat,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.81894901,42.95439256,0,1,7114,211.8417804,2020/10/16 20:24:27+00,,,,,,,,,,,,,,,,,,,,,
-78.81892847,42.95440873,0,1,7115,211.4088142,2020/10/16 20:24:29+00,,,,,,,,,,,,,,,,,,,,,
-78.81891278,42.95443399,0,1,7116,212.3898742,2020/10/16 20:24:31+00,,,,,,,,,,,,,,,,,,,,,
-78.81891152,42.95445311,0,1,7117,214.028024,2020/10/16 20:24:32+00,,,,,,,,,,,,,,,,,,,,,
-78.81888082,42.9544715,0,1,7118,209.3464959,2020/10/16 20:24:35+00,,,,,,,,,,,,,,,,,,,,,
-78.8188822,42.9544922,0,1,7119,210.5450432,2020/10/16 20:24:37+00,,,,,,,,,,,,,,,,,,,,,
-78.81890084,42.95451582,0,1,7120,211.2782017,2020/10/16 20:24:38+00,,,,,,,,,,,,,,,,,,,,,
-78.81892283,42.95454117,0,1,7121,212.7652745,2020/10/16 20:24:39+00,,,,,,,,,,,,,,,,,,,,,
-78.81894595,42.95455956,0,1,7122,210.8937724,2020/10/16 20:24:41+00,,,,,,,,,,,,,,,,,,,,,
-78.81897134,42.95458105,0,1,7123,208.5954756,2020/10/16 20:24:44+00,,,,,,,,,,,,,,,,,,,,,
-78.81899415,42.95460395,0,1,7124,209.3100442,2020/10/16 20:24:45+00,,,,,,,,,,,,,,,,,,,,,
-78.81903108,42.95458971,0,1,7125,209.8086965,2020/10/16 20:24:47+00,,,,,,,,,,,,,,,,,,,,,
-78.819065,42.9545786,0,1,7126,210.7297136,2020/10/16 20:24:49+00,,,,,,,,,,,,,,,,,,,,,
-78.81908691,42.95458846,0,1,7127,209.4775056,2020/10/16 20:24:51+00,,,,,,,,,,,,,,,,,,,,,
-78.81911909,42.95460101,0,1,7128,210.3370432,2020/10/16 20:24:53+00,,,,,,,,,,,,,,,,,,,,,
-78.81914648,42.95461095,0,1,7129,212.4689304,2020/10/16 20:24:54+00,,,,,,,,,,,,,,,,,,,,,
-78.81917767,42.95461591,0,1,7130,210.7889379,2020/10/16 20:24:56+00,,,,,,,,,,,,,,,,,,,,,
-78.81920422,42.95463109,0,1,7131,209.9986599,2020/10/16 20:24:58+00,,,,,,,,,,,,,,,,,,,,,
-78.81923375,42.95464543,0,1,7132,209.5296952,2020/10/16 20:25:00+00,,,,,,,,,,,,,,,,,,,,,
-78.81926299,42.95465892,0,1,7133,208.6306742,2020/10/16 20:25:02+00,,,,,,,,,,,,,,,,,,,,,
-78.81929866,42.95466878,0,1,7134,209.3829492,2020/10/16 20:25:04+00,,,,,,,,,,,,,,,,,,,,,
-78.81933771,42.95468107,0,1,7135,208.8281709,2020/10/16 20:25:06+00,,,,,,,,,,,,,,,,,,,,,
-78.81935591,42.95469613,0,1,7136,209.000836,2020/10/16 20:25:08+00,,,,,,,,,,,,,,,,,,,,,
-78.81938112,42.95470792,0,1,7137,207.5837597,2020/10/16 20:25:10+00,,,,,,,,,,,,,,,,,,,,,
-78.81940573,42.95471302,0,1,7138,207.6136212,2020/10/16 20:25:11+00,,,,,,,,,,,,,,,,,,,,,
-78.81942991,42.95473406,0,1,7139,208.6012103,2020/10/16 20:25:13+00,,,,,,,,,,,,,,,,,,,,,
-78.8194502,42.95474842,0,1,7140,207.0207125,2020/10/16 20:25:15+00,,,,,,,,,,,,,,,,,,,,,
-78.81947813,42.9547709,0,1,7141,207.2422151,2020/10/16 20:25:18+00,,,,,,,,,,,,,,,,,,,,,
-78.81949236,42.95478586,0,1,7142,209.9420614,2020/10/16 20:25:20+00,,,,,,,,,,,,,,,,,,,,,
-78.81951568,42.95479878,0,1,7143,208.6708531,2020/10/16 20:25:22+00,,,,,,,,,,,,,,,,,,,,,
-78.81953391,42.95481208,0,1,7144,205.8948095,2020/10/16 20:25:24+00,,,,,,,,,,,,,,,,,,,,,
-78.81956391,42.95482669,0,1,7145,205.9894124,2020/10/16 20:25:26+00,,,,,,,,,,,,,,,,,,,,,
-78.81959696,42.95484108,0,1,7146,207.4666616,2020/10/16 20:25:28+00,,,,,,,,,,,,,,,,,,,,,
-78.81962471,42.95485945,0,1,7147,208.0084519,2020/10/16 20:25:30+00,,,,,,,,,,,,,,,,,,,,,
-78.81965153,42.95487155,0,1,7148,206.6227572,2020/10/16 20:25:33+00,,,,,,,,,,,,,,,,,,,,,
-78.81966444,42.95489741,0,1,7149,207.6654276,2020/10/16 20:25:35+00,,,,,,,,,,,,,,,,,,,,,
-78.81966829,42.95492706,0,1,7150,207.456755,2020/10/16 20:25:37+00,,,,,,,,,,,,,,,,,,,,,
-78.81966905,42.95495008,0,1,7151,206.738994,2020/10/16 20:25:39+00,,,,,,,,,,,,,,,,,,,,,
-78.81966642,42.95498654,0,1,7152,207.2950341,2020/10/16 20:25:41+00,,,,,,,,,,,,,,,,,,,,,
-78.81966411,42.95501152,0,1,7153,207.2188332,2020/10/16 20:25:43+00,,,,,,,,,,,,,,,,,,,,,
-78.81966721,42.95503029,0,1,7154,207.1367148,2020/10/16 20:25:44+00,,,,,,,,,,,,,,,,,,,,,
-78.81966578,42.95505401,0,1,7155,207.2594264,2020/10/16 20:25:45+00,,,,,,,,,,,,,,,,,,,,,
-78.81963305,42.95506545,0,1,7156,206.8779658,2020/10/16 20:25:47+00,,,,,,,,,,,,,,,,,,,,,
-78.81960742,42.95508186,0,1,7157,206.7771781,2020/10/16 20:25:49+00,,,,,,,,,,,,,,,,,,,,,
-78.81958162,42.95509569,0,1,7158,206.7525889,2020/10/16 20:25:51+00,,,,,,,,,,,,,,,,,,,,,
-78.81955422,42.955107,0,1,7159,206.6136304,2020/10/16 20:25:53+00,,,,,,,,,,,,,,,,,,,,,
-78.8195325,42.95512486,0,1,7160,207.0884474,2020/10/16 20:25:55+00,,,,,,,,,,,,,,,,,,,,,
-78.81950879,42.95513918,0,1,7161,207.2644045,2020/10/16 20:25:57+00,,,,,,,,,,,,,,,,,,,,,
-78.81947609,42.95513465,0,1,7162,206.038431,2020/10/16 20:26:02+00,,,,,,,,,,,,,,,,,,,,,
-78.81945904,42.95512099,0,1,7163,206.0996461,2020/10/16 20:26:09+00,,,,,,,,,,,,,,,,,,,,,
-78.81943607,42.95513056,0,1,7164,208.8032391,2020/10/16 20:26:23+00,,,,,,,,,,,,,,,,,,,,,
-78.81941192,42.9551236,0,1,7165,207.8643689,2020/10/16 20:26:30+00,,,,,,,,,,,,,,,,,,,,,
-78.81945249,42.95512998,0,1,7166,206.7004667,2020/10/16 20:27:25+00,,,,,,,,,,,,,,,,,,,,,
-78.81946778,42.95514599,0,1,7167,206.7401226,2020/10/16 20:27:27+00,,,,,,,,,,,,,,,,,,,,,
-78.81945987,42.95517202,0,1,7168,206.558678,2020/10/16 20:27:35+00,,,,,,,,,,,,,,,,,,,,,
-78.81942357,42.9552019,0,1,7169,206.5965384,2020/10/16 20:27:36+00,,,,,,,,,,,,,,,,,,,,,
-78.8193901,42.95523459,0,1,7170,206.2462243,2020/10/16 20:27:37+00,,,,,,,,,,,,,,,,,,,,,
-78.81935112,42.95527187,0,1,7171,206.2147802,2020/10/16 20:27:38+00,,,,,,,,,,,,,,,,,,,,,
-78.81930599,42.95531049,0,1,7172,206.6194012,2020/10/16 20:27:39+00,,,,,,,,,,,,,,,,,,,,,
-78.81925049,42.95535521,0,1,7173,204.9710566,2020/10/16 20:27:40+00,,,,,,,,,,,,,,,,,,,,,
-78.8192015,42.95540324,0,1,7174,205.8907558,2020/10/16 20:27:41+00,,,,,,,,,,,,,,,,,,,,,
-78.81915199,42.955446,0,1,7175,205.89373,2020/10/16 20:27:42+00,,,,,,,,,,,,,,,,,,,,,
-78.8191077,42.95548337,0,1,7176,205.4439842,2020/10/16 20:27:43+00,,,,,,,,,,,,,,,,,,,,,
-78.81908046,42.95550641,0,1,7177,205.3485587,2020/10/16 20:27:44+00,,,,,,,,,,,,,,,,,,,,,
-78.81906799,42.95552643,0,1,7178,205.4710127,2020/10/16 20:27:45+00,,,,,,,,,,,,,,,,,,,,,
-78.81906724,42.95555171,0,1,7179,205.3811916,2020/10/16 20:27:46+00,,,,,,,,,,,,,,,,,,,,,
-78.81908207,42.95558416,0,1,7180,205.5786132,2020/10/16 20:27:47+00,,,,,,,,,,,,,,,,,,,,,
-78.81912695,42.95561676,0,1,7181,205.3345659,2020/10/16 20:27:48+00,,,,,,,,,,,,,,,,,,,,,
-78.81918377,42.95565544,0,1,7182,205.5108768,2020/10/16 20:27:49+00,,,,,,,,,,,,,,,,,,,,,
-78.81925115,42.95569362,0,1,7183,205.4322528,2020/10/16 20:27:50+00,,,,,,,,,,,,,,,,,,,,,
-78.81932279,42.95573298,0,1,7184,204.5560514,2020/10/16 20:27:51+00,,,,,,,,,,,,,,,,,,,,,
-78.81939185,42.95572691,0,1,7185,204.1050672,2020/10/16 20:27:52+00,,,,,,,,,,,,,,,,,,,,,
-78.81949693,42.95578913,0,1,7186,203.6882808,2020/10/16 20:27:53+00,,,,,,,,,,,,,,,,,,,,,
-78.8195672,42.95583075,0,1,7187,203.5580068,2020/10/16 20:27:54+00,,,,,,,,,,,,,,,,,,,,,
-78.81959136,42.95584506,0,1,7188,203.2288832,2020/10/16 20:27:55+00,,,,,,,,,,,,,,,,,,,,,
-78.81975357,42.95594064,0,1,7189,202.1697356,2020/10/16 20:27:57+00,,,,,,,,,,,,,,,,,,,,,
-78.81967282,42.95602724,0,1,7190,200.8201306,2020/10/16 20:28:02+00,,,,,,,,,,,,,,,,,,,,,
-78.8196256,42.95606938,0,1,7191,202.235433,2020/10/16 20:28:03+00,,,,,,,,,,,,,,,,,,,,,
-78.81959158,42.95609974,0,1,7192,201.9017878,2020/10/16 20:28:04+00,,,,,,,,,,,,,,,,,,,,,
-78.81955563,42.95613183,0,1,7193,201.5634105,2020/10/16 20:28:05+00,,,,,,,,,,,,,,,,,,,,,
-78.81969189,42.95625923,0,1,7194,201.0639663,2020/10/16 20:28:06+00,,,,,,,,,,,,,,,,,,,,,
-78.81966587,42.95627647,0,1,7195,201.6880975,2020/10/16 20:28:08+00,,,,,,,,,,,,,,,,,,,,,
-78.81963343,42.95631806,0,1,7196,201.5172465,2020/10/16 20:28:10+00,,,,,,,,,,,,,,,,,,,,,
-78.81962054,42.95634836,0,1,7197,201.2843369,2020/10/16 20:28:11+00,,,,,,,,,,,,,,,,,,,,,
-78.81962692,42.95638299,0,1,7198,201.2730347,2020/10/16 20:28:12+00,,,,,,,,,,,,,,,,,,,,,
-78.81965636,42.95640864,0,1,7199,201.8215021,2020/10/16 20:28:13+00,,,,,,,,,,,,,,,,,,,,,
-78.81969522,42.95642507,0,1,7200,201.5278274,2020/10/16 20:28:14+00,,,,,,,,,,,,,,,,,,,,,
-78.81972194,42.95643463,0,1,7201,201.0617645,2020/10/16 20:28:15+00,,,,,,,,,,,,,,,,,,,,,
-78.81974634,42.95644919,0,1,7202,201.2861321,2020/10/16 20:28:17+00,,,,,,,,,,,,,,,,,,,,,
-78.81976868,42.95646626,0,1,7203,201.0166084,2020/10/16 20:28:19+00,,,,,,,,,,,,,,,,,,,,,
-78.81978984,42.9564793,0,1,7204,200.5843699,2020/10/16 20:28:20+00,,,,,,,,,,,,,,,,,,,,,
-78.81979814,42.95649671,0,1,7205,201.6588586,2020/10/16 20:28:26+00,,,,,,,,,,,,,,,,,,,,,
-78.81982009,42.95651603,0,1,7206,201.622539,2020/10/16 20:28:27+00,,,,,,,,,,,,,,,,,,,,,
-78.81982956,42.95654282,0,1,7207,201.6221897,2020/10/16 20:28:28+00,,,,,,,,,,,,,,,,,,,,,
-78.81981826,42.95657713,0,1,7208,201.2233872,2020/10/16 20:28:29+00,,,,,,,,,,,,,,,,,,,,,
-78.81976893,42.9566234,0,1,7209,201.9151235,2020/10/16 20:28:30+00,,,,,,,,,,,,,,,,,,,,,
-78.81969731,42.95666987,0,1,7210,202.4292285,2020/10/16 20:28:31+00,,,,,,,,,,,,,,,,,,,,,
-78.81962153,42.95672845,0,1,7211,200.8477658,2020/10/16 20:28:32+00,,,,,,,,,,,,,,,,,,,,,
-78.81954009,42.95680056,0,1,7212,200.7227618,2020/10/16 20:28:33+00,,,,,,,,,,,,,,,,,,,,,
-78.8194592,42.95687532,0,1,7213,200.6280607,2020/10/16 20:28:34+00,,,,,,,,,,,,,,,,,,,,,
-78.81936729,42.95695783,0,1,7214,201.00727,2020/10/16 20:28:35+00,,,,,,,,,,,,,,,,,,,,,
-78.81927647,42.9570472,0,1,7215,200.6991134,2020/10/16 20:28:36+00,,,,,,,,,,,,,,,,,,,,,
-78.81919971,42.95713276,0,1,7216,200.478308,2020/10/16 20:28:37+00,,,,,,,,,,,,,,,,,,,,,
-78.81913726,42.9572091,0,1,7217,200.2696128,2020/10/16 20:28:38+00,,,,,,,,,,,,,,,,,,,,,
-78.8190802,42.95727242,0,1,7218,200.4718792,2020/10/16 20:28:39+00,,,,,,,,,,,,,,,,,,,,,
-78.81903706,42.95732512,0,1,7219,200.6958655,2020/10/16 20:28:40+00,,,,,,,,,,,,,,,,,,,,,
-78.81896203,42.95734804,0,1,7220,200.6886763,2020/10/16 20:28:41+00,,,,,,,,,,,,,,,,,,,,,
-78.81893843,42.95736727,0,1,7221,200.0204306,2020/10/16 20:28:42+00,,,,,,,,,,,,,,,,,,,,,
-78.81890637,42.95739155,0,1,7222,200.8227242,2020/10/16 20:28:43+00,,,,,,,,,,,,,,,,,,,,,
-78.81892359,42.95737873,0,1,7223,199.7623605,2020/10/16 20:29:14+00,,,,,,,,,,,,,,,,,,,,,
-78.81894923,42.95739665,0,1,7224,200.3172866,2020/10/16 20:29:25+00,,,,,,,,,,,,,,,,,,,,,
-78.81894567,42.9574197,0,1,7225,200.5312318,2020/10/16 20:29:36+00,,,,,,,,,,,,,,,,,,,,,
-78.81890496,42.95744647,0,1,7226,199.6341323,2020/10/16 20:29:37+00,,,,,,,,,,,,,,,,,,,,,
-78.81885484,42.95747795,0,1,7227,200.2719014,2020/10/16 20:29:38+00,,,,,,,,,,,,,,,,,,,,,
-78.81879639,42.95751336,0,1,7228,199.9607553,2020/10/16 20:29:39+00,,,,,,,,,,,,,,,,,,,,,
-78.81874237,42.95754557,0,1,7229,200.1959672,2020/10/16 20:29:40+00,,,,,,,,,,,,,,,,,,,,,
-78.81868793,42.95758215,0,1,7230,200.2006356,2020/10/16 20:29:41+00,,,,,,,,,,,,,,,,,,,,,
-78.81863895,42.95762368,0,1,7231,200.3279207,2020/10/16 20:29:42+00,,,,,,,,,,,,,,,,,,,,,
-78.81860027,42.95767374,0,1,7232,200.4608548,2020/10/16 20:29:43+00,,,,,,,,,,,,,,,,,,,,,
-78.81858696,42.95773387,0,1,7233,200.4807043,2020/10/16 20:29:44+00,,,,,,,,,,,,,,,,,,,,,
-78.81859967,42.95779476,0,1,7234,199.5842992,2020/10/16 20:29:45+00,,,,,,,,,,,,,,,,,,,,,
-78.81863419,42.95784943,0,1,7235,199.3349118,2020/10/16 20:29:46+00,,,,,,,,,,,,,,,,,,,,,
-78.8186914,42.9578991,0,1,7236,200.4340051,2020/10/16 20:29:47+00,,,,,,,,,,,,,,,,,,,,,
-78.81875585,42.95792968,0,1,7237,200.0732565,2020/10/16 20:29:48+00,,,,,,,,,,,,,,,,,,,,,
-78.81879903,42.95794421,0,1,7238,199.8461704,2020/10/16 20:29:49+00,,,,,,,,,,,,,,,,,,,,,
-78.81887631,42.95790562,0,1,7239,199.9332806,2020/10/16 20:29:50+00,,,,,,,,,,,,,,,,,,,,,
-78.81892731,42.95792807,0,1,7240,200.8236022,2020/10/16 20:29:52+00,,,,,,,,,,,,,,,,,,,,,
-78.81896117,42.95794201,0,1,7241,200.2425453,2020/10/16 20:29:53+00,,,,,,,,,,,,,,,,,,,,,
-78.81906045,42.95797453,0,1,7242,200.2916467,2020/10/16 20:29:54+00,,,,,,,,,,,,,,,,,,,,,
-78.81915472,42.9579997,0,1,7243,199.8665268,2020/10/16 20:29:55+00,,,,,,,,,,,,,,,,,,,,,
-78.81933765,42.95802632,0,1,7244,199.8772021,2020/10/16 20:29:57+00,,,,,,,,,,,,,,,,,,,,,
-78.81945279,42.95811524,0,1,7245,199.3101066,2020/10/16 20:29:58+00,,,,,,,,,,,,,,,,,,,,,
-78.81958697,42.95811494,0,1,7246,199.0679091,2020/10/16 20:29:59+00,,,,,,,,,,,,,,,,,,,,,
-78.81972386,42.95810701,0,1,7247,198.8130986,2020/10/16 20:30:00+00,,,,,,,,,,,,,,,,,,,,,
-78.81985904,42.95810418,0,1,7248,199.7287697,2020/10/16 20:30:01+00,,,,,,,,,,,,,,,,,,,,,
-78.82000059,42.9581065,0,1,7249,199.1396466,2020/10/16 20:30:02+00,,,,,,,,,,,,,,,,,,,,,
-78.82014616,42.95810617,0,1,7250,198.081332,2020/10/16 20:30:03+00,,,,,,,,,,,,,,,,,,,,,
-78.820214,42.95804906,0,1,7251,197.148813,2020/10/16 20:30:04+00,,,,,,,,,,,,,,,,,,,,,
-78.82039943,42.95805187,0,1,7252,197.0849576,2020/10/16 20:30:05+00,,,,,,,,,,,,,,,,,,,,,
-78.82059763,42.95805564,0,1,7253,196.6610137,2020/10/16 20:30:06+00,,,,,,,,,,,,,,,,,,,,,
-78.82075424,42.95805836,0,1,7254,196.4739155,2020/10/16 20:30:07+00,,,,,,,,,,,,,,,,,,,,,
-78.82088877,42.9580606,0,1,7255,194.4726255,2020/10/16 20:30:08+00,,,,,,,,,,,,,,,,,,,,,
-78.82099146,42.95806256,0,1,7256,194.5969244,2020/10/16 20:30:09+00,,,,,,,,,,,,,,,,,,,,,
-78.82117638,42.95806583,0,1,7257,193.6834125,2020/10/16 20:30:10+00,,,,,,,,,,,,,,,,,,,,,
-78.82128836,42.95806786,0,1,7258,192.8136742,2020/10/16 20:30:11+00,,,,,,,,,,,,,,,,,,,,,
-78.82137279,42.95806947,0,1,7259,192.8816381,2020/10/16 20:30:12+00,,,,,,,,,,,,,,,,,,,,,
-78.82144618,42.95807089,0,1,7260,192.6880652,2020/10/16 20:30:13+00,,,,,,,,,,,,,,,,,,,,,
-78.82152705,42.95807246,0,1,7261,192.6259669,2020/10/16 20:30:14+00,,,,,,,,,,,,,,,,,,,,,
-78.82159873,42.95807385,0,1,7262,192.8909786,2020/10/16 20:30:15+00,,,,,,,,,,,,,,,,,,,,,
-78.82167439,42.95807532,0,1,7263,192.4809699,2020/10/16 20:30:16+00,,,,,,,,,,,,,,,,,,,,,
-78.82175642,42.9580769,0,1,7264,193.2058326,2020/10/16 20:30:17+00,,,,,,,,,,,,,,,,,,,,,
-78.82184267,42.95807858,0,1,7265,192.622593,2020/10/16 20:30:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82194691,42.9580806,0,1,7266,192.8257516,2020/10/16 20:30:19+00,,,,,,,,,,,,,,,,,,,,,
-78.82204738,42.95808286,0,1,7267,192.1795382,2020/10/16 20:30:20+00,,,,,,,,,,,,,,,,,,,,,
-78.82215215,42.95808513,0,1,7268,192.3127057,2020/10/16 20:30:21+00,,,,,,,,,,,,,,,,,,,,,
-78.82226318,42.95808718,0,1,7269,192.3606957,2020/10/16 20:30:22+00,,,,,,,,,,,,,,,,,,,,,
-78.8223555,42.9580893,0,1,7270,192.3359945,2020/10/16 20:30:23+00,,,,,,,,,,,,,,,,,,,,,
-78.8224756,42.95809143,0,1,7271,192.1662233,2020/10/16 20:30:24+00,,,,,,,,,,,,,,,,,,,,,
-78.82258428,42.95809336,0,1,7272,192.2448418,2020/10/16 20:30:25+00,,,,,,,,,,,,,,,,,,,,,
-78.82269844,42.95809596,0,1,7273,192.3221014,2020/10/16 20:30:26+00,,,,,,,,,,,,,,,,,,,,,
-78.82280778,42.95809819,0,1,7274,192.706571,2020/10/16 20:30:27+00,,,,,,,,,,,,,,,,,,,,,
-78.82291392,42.95809989,0,1,7275,192.8069126,2020/10/16 20:30:28+00,,,,,,,,,,,,,,,,,,,,,
-78.82302397,42.95810189,0,1,7276,192.744951,2020/10/16 20:30:29+00,,,,,,,,,,,,,,,,,,,,,
-78.82312272,42.95810373,0,1,7277,192.5694779,2020/10/16 20:30:30+00,,,,,,,,,,,,,,,,,,,,,
-78.82324016,42.95810592,0,1,7278,192.3252829,2020/10/16 20:30:31+00,,,,,,,,,,,,,,,,,,,,,
-78.82331466,42.9581069,0,1,7279,192.4717378,2020/10/16 20:30:32+00,,,,,,,,,,,,,,,,,,,,,
-78.82346207,42.95810986,0,1,7280,192.1111826,2020/10/16 20:30:33+00,,,,,,,,,,,,,,,,,,,,,
-78.82355106,42.95811131,0,1,7281,192.3259139,2020/10/16 20:30:34+00,,,,,,,,,,,,,,,,,,,,,
-78.82361254,42.9581123,0,1,7282,191.6614281,2020/10/16 20:30:35+00,,,,,,,,,,,,,,,,,,,,,
-78.82363733,42.9581127,0,1,7283,191.5953384,2020/10/16 20:30:36+00,,,,,,,,,,,,,,,,,,,,,
-78.82367531,42.95811331,0,1,7284,192.1088065,2020/10/16 20:30:46+00,,,,,,,,,,,,,,,,,,,,,
-78.82371004,42.95811387,0,1,7285,191.5127169,2020/10/16 20:30:47+00,,,,,,,,,,,,,,,,,,,,,
-78.8237471,42.95811447,0,1,7286,191.9767996,2020/10/16 20:30:48+00,,,,,,,,,,,,,,,,,,,,,
-78.8237641,42.95812995,0,1,7287,191.8892377,2020/10/16 20:30:49+00,,,,,,,,,,,,,,,,,,,,,
-78.82382485,42.95830475,0,1,7288,191.8907944,2020/10/16 20:30:50+00,,,,,,,,,,,,,,,,,,,,,
-78.82382068,42.95839439,0,1,7289,192.2300345,2020/10/16 20:30:51+00,,,,,,,,,,,,,,,,,,,,,
-78.82381683,42.95847714,0,1,7290,191.8213857,2020/10/16 20:30:52+00,,,,,,,,,,,,,,,,,,,,,
-78.82381321,42.95855484,0,1,7291,191.8736278,2020/10/16 20:30:53+00,,,,,,,,,,,,,,,,,,,,,
-78.82380903,42.95865037,0,1,7292,191.7086496,2020/10/16 20:30:54+00,,,,,,,,,,,,,,,,,,,,,
-78.82380447,42.95875502,0,1,7293,191.323908,2020/10/16 20:30:55+00,,,,,,,,,,,,,,,,,,,,,
-78.82379925,42.95886428,0,1,7294,191.308891,2020/10/16 20:30:56+00,,,,,,,,,,,,,,,,,,,,,
-78.82379461,42.95897334,0,1,7295,191.1176403,2020/10/16 20:30:57+00,,,,,,,,,,,,,,,,,,,,,
-78.8237902,42.95907699,0,1,7296,191.063667,2020/10/16 20:30:58+00,,,,,,,,,,,,,,,,,,,,,
-78.82378532,42.95919159,0,1,7297,191.0330818,2020/10/16 20:30:59+00,,,,,,,,,,,,,,,,,,,,,
-78.82377978,42.9593218,0,1,7298,190.9129002,2020/10/16 20:31:00+00,,,,,,,,,,,,,,,,,,,,,
-78.82377564,42.95944878,0,1,7299,190.3261043,2020/10/16 20:31:01+00,,,,,,,,,,,,,,,,,,,,,
-78.82377088,42.95957663,0,1,7300,190.1302175,2020/10/16 20:31:02+00,,,,,,,,,,,,,,,,,,,,,
-78.82376624,42.95970355,0,1,7301,189.9011495,2020/10/16 20:31:03+00,,,,,,,,,,,,,,,,,,,,,
-78.82376111,42.95984455,0,1,7302,189.5644654,2020/10/16 20:31:04+00,,,,,,,,,,,,,,,,,,,,,
-78.82375625,42.95997855,0,1,7303,189.1358081,2020/10/16 20:31:05+00,,,,,,,,,,,,,,,,,,,,,
-78.82375122,42.96011693,0,1,7304,188.9899078,2020/10/16 20:31:06+00,,,,,,,,,,,,,,,,,,,,,
-78.82374619,42.96025658,0,1,7305,188.8760675,2020/10/16 20:31:07+00,,,,,,,,,,,,,,,,,,,,,
-78.82374131,42.96039257,0,1,7306,188.6208665,2020/10/16 20:31:08+00,,,,,,,,,,,,,,,,,,,,,
-78.82373759,42.96049626,0,1,7307,188.6482558,2020/10/16 20:31:09+00,,,,,,,,,,,,,,,,,,,,,
-78.82373041,42.96066494,0,1,7308,188.4841092,2020/10/16 20:31:10+00,,,,,,,,,,,,,,,,,,,,,
-78.82372474,42.96079804,0,1,7309,188.5250945,2020/10/16 20:31:11+00,,,,,,,,,,,,,,,,,,,,,
-78.82371922,42.96092758,0,1,7310,188.861418,2020/10/16 20:31:12+00,,,,,,,,,,,,,,,,,,,,,
-78.82371539,42.96101732,0,1,7311,188.4005084,2020/10/16 20:31:13+00,,,,,,,,,,,,,,,,,,,,,
-78.823708,42.96119337,0,1,7312,188.4076049,2020/10/16 20:31:14+00,,,,,,,,,,,,,,,,,,,,,
-78.82370254,42.96132343,0,1,7313,188.2551653,2020/10/16 20:31:15+00,,,,,,,,,,,,,,,,,,,,,
-78.82369709,42.96145336,0,1,7314,188.3366208,2020/10/16 20:31:16+00,,,,,,,,,,,,,,,,,,,,,
-78.82369205,42.96157351,0,1,7315,188.1164307,2020/10/16 20:31:17+00,,,,,,,,,,,,,,,,,,,,,
-78.82368648,42.96170637,0,1,7316,187.993248,2020/10/16 20:31:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82368149,42.96183262,0,1,7317,187.9864523,2020/10/16 20:31:19+00,,,,,,,,,,,,,,,,,,,,,
-78.82367632,42.96196344,0,1,7318,187.9545521,2020/10/16 20:31:20+00,,,,,,,,,,,,,,,,,,,,,
-78.82367065,42.96210679,0,1,7319,188.035868,2020/10/16 20:31:21+00,,,,,,,,,,,,,,,,,,,,,
-78.82366547,42.9622379,0,1,7320,187.8645815,2020/10/16 20:31:22+00,,,,,,,,,,,,,,,,,,,,,
-78.82366032,42.96236825,0,1,7321,187.7386491,2020/10/16 20:31:23+00,,,,,,,,,,,,,,,,,,,,,
-78.8236547,42.96251033,0,1,7322,187.4989756,2020/10/16 20:31:24+00,,,,,,,,,,,,,,,,,,,,,
-78.82364953,42.96264116,0,1,7323,187.3236301,2020/10/16 20:31:25+00,,,,,,,,,,,,,,,,,,,,,
-78.82364411,42.96277834,0,1,7324,187.0809611,2020/10/16 20:31:26+00,,,,,,,,,,,,,,,,,,,,,
-78.8236386,42.96291769,0,1,7325,186.7916952,2020/10/16 20:31:27+00,,,,,,,,,,,,,,,,,,,,,
-78.82363311,42.96305658,0,1,7326,186.5060061,2020/10/16 20:31:28+00,,,,,,,,,,,,,,,,,,,,,
-78.82362738,42.96320141,0,1,7327,186.2258049,2020/10/16 20:31:29+00,,,,,,,,,,,,,,,,,,,,,
-78.82362146,42.9633511,0,1,7328,186.0746162,2020/10/16 20:31:30+00,,,,,,,,,,,,,,,,,,,,,
-78.82361604,42.96348835,0,1,7329,185.9613115,2020/10/16 20:31:31+00,,,,,,,,,,,,,,,,,,,,,
-78.8236106,42.96362592,0,1,7330,185.7325968,2020/10/16 20:31:32+00,,,,,,,,,,,,,,,,,,,,,
-78.82360523,42.96376367,0,1,7331,185.6621404,2020/10/16 20:31:33+00,,,,,,,,,,,,,,,,,,,,,
-78.82359967,42.96390722,0,1,7332,185.6241157,2020/10/16 20:31:34+00,,,,,,,,,,,,,,,,,,,,,
-78.82359324,42.9640541,0,1,7333,185.4155152,2020/10/16 20:31:35+00,,,,,,,,,,,,,,,,,,,,,
-78.82358727,42.96418979,0,1,7334,185.3908304,2020/10/16 20:31:36+00,,,,,,,,,,,,,,,,,,,,,
-78.8235811,42.96433,0,1,7335,185.3499073,2020/10/16 20:31:37+00,,,,,,,,,,,,,,,,,,,,,
-78.82357523,42.96447494,0,1,7336,185.1901281,2020/10/16 20:31:38+00,,,,,,,,,,,,,,,,,,,,,
-78.82356667,42.96461543,0,1,7337,185.1453408,2020/10/16 20:31:39+00,,,,,,,,,,,,,,,,,,,,,
